Time [s];Bending-angle [radiant]
22.799999237;0.37127906084
22.850000381;0.37217155099
22.899999619;0.37306404114
22.950000763;0.37395656109
23.0;0.37484905124
23.049999237;0.37574154139
23.100000381;0.37663403153
23.149999619;0.37752655149
23.200000763;0.37841904163
23.25;0.37931153178
23.299999237;0.38020402193
23.350000381;0.38109654188
23.399999619;0.38198903203
23.450000763;0.38288152218
23.5;0.38377401233
23.549999237;0.38466653228
23.600000381;0.38555902243
23.649999619;0.38645151258
23.700000763;0.38734400272
23.75;0.38823652267
23.799999237;0.38912901282
23.850000381;0.39002150297
23.899999619;0.39091399312
23.950000763;0.39180651307
24.0;0.39269900322
24.049999237;0.39359149337
24.100000381;0.39448398352
24.149999619;0.39537650347
24.200000763;0.39626899362
24.25;0.39716148376
24.299999237;0.39805397391
24.350000381;0.39894649386
24.399999619;0.39983898401
24.450000763;0.40073147416
24.5;0.40162396431
24.549999237;0.40251648426
24.600000381;0.40340897441
24.649999619;0.40430146456
24.700000763;0.40519395471
24.75;0.40608647466
24.799999237;0.40697896481
24.850000381;0.40787145495
24.899999619;0.4087639451
24.950000763;0.40965646505
25.0;0.4105489552
25.049999237;0.41144144535
25.100000381;0.4123339355
25.149999619;0.41322645545
25.200000763;0.4141189456
25.25;0.41501143575
25.299999237;0.4159039557
25.350000381;0.41679644585
25.399999619;0.417688936
25.450000763;0.41858142614
25.5;0.41947394609
25.549999237;0.42036643624
25.600000381;0.42125892639
25.649999619;0.42215141654
25.700000763;0.42304393649
25.75;0.42393642664
25.799999237;0.42482891679
25.850000381;0.42572140694
25.899999619;0.42661392689
25.950000763;0.42750641704
26.0;0.42839890718
26.049999237;0.42929139733
26.100000381;0.43018391728
26.149999619;0.43107640743
26.200000763;0.43196889758
26.25;0.43286138773
26.299999237;0.43375390768
26.350000381;0.43464639783
26.399999619;0.43553888798
26.450000763;0.43643137813
26.5;0.43732389808
26.549999237;0.43821638823
26.600000381;0.43910887837
26.649999619;0.44000136852
26.700000763;0.44089388847
26.75;0.44178637862
26.799999237;0.44267886877
26.850000381;0.44357135892
26.899999619;0.44446387887
26.950000763;0.44535636902
27.0;0.44624885917
27.049999237;0.44714134932
27.100000381;0.44803386927
27.149999619;0.44892635942
27.200000763;0.44981884956
27.25;0.45071133971
27.299999237;0.45160385966
27.350000381;0.45249634981
27.399999619;0.45338883996
27.450000763;0.45428133011
27.5;0.45517385006
27.549999237;0.45606634021
27.600000381;0.45695883036
27.649999619;0.45785132051
27.700000763;0.45874384046
27.75;0.4596363306
27.799999237;0.46052882075
27.850000381;0.4614213109
27.899999619;0.46231383085
27.950000763;0.463206321
28.0;0.46409881115
28.049999237;0.4649913013
28.100000381;0.46588382125
28.149999619;0.4667763114
28.200000763;0.46766880155
28.25;0.4685613215
28.299999237;0.46945381165
28.350000381;0.47034630179
28.399999619;0.47123879194
28.450000763;0.47213131189
28.5;0.47302380204
28.549999237;0.47391629219
28.600000381;0.47480878234
28.649999619;0.47570130229
28.700000763;0.47659379244
28.75;0.47748628259
28.799999237;0.47837877274
28.850000381;0.47927129269
28.899999619;0.48016378284
28.950000763;0.48105627298
29.0;0.48194876313
29.049999237;0.48284128308
29.100000381;0.48373377323
29.149999619;0.48462626338
29.200000763;0.48551875353
29.25;0.48641127348
29.299999237;0.48730376363
29.350000381;0.48819625378
29.399999619;0.48908874393
29.450000763;0.48998126388
29.5;0.49087375402
29.549999237;0.49176624417
29.600000381;0.49265873432
29.649999619;0.49355125427
29.700000763;0.49444374442
29.75;0.49533623457
29.799999237;0.49622872472
29.850000381;0.49712124467
29.899999619;0.49801373482
29.950000763;0.49890622497
30.0;0.49979871511
30.049999237;0.50069123507
30.100000381;0.50158369541
30.149999619;0.50247621536
30.200000763;0.50336873531
30.25;0.50426119566
30.299999237;0.50515371561
30.350000381;0.50604623556
30.399999619;0.50693869591
30.450000763;0.50783121586
30.5;0.5087236762
30.549999237;0.50961619616
30.600000381;0.51050871611
30.649999619;0.51140117645
30.700000763;0.5122936964
30.75;0.51318621635
30.799999237;0.5140786767
30.850000381;0.51497119665
30.899999619;0.515863657
30.950000763;0.51675617695
31.0;0.5176486969
31.049999237;0.51854115725
31.100000381;0.5194336772
31.149999619;0.52032619715
31.200000763;0.52121865749
31.25;0.52211117744
31.299999237;0.5230036974
31.350000381;0.52389615774
31.399999619;0.52478867769
31.450000763;0.52568113804
31.5;0.52657365799
31.549999237;0.52746617794
31.600000381;0.52835863829
31.649999619;0.52925115824
31.700000763;0.53014367819
31.75;0.53103613853
31.799999237;0.53192865849
31.850000381;0.53282111883
31.899999619;0.53371363878
31.950000763;0.53460615873
32.0;0.53549861908
32.049999237;0.53639113903
32.099998474;0.53728365898
32.150001526;0.53817611933
32.200000763;0.53906863928
32.25;0.53996109962
32.299999237;0.54085361958
32.349998474;0.54174613953
32.400001526;0.54263859987
32.450000763;0.54353111982
32.5;0.54442363977
32.549999237;0.54531610012
32.599998474;0.54620862007
32.650001526;0.54710108042
32.700000763;0.54799360037
32.75;0.54888612032
32.799999237;0.54977858067
32.849998474;0.55067110062
32.900001526;0.55156362057
32.950000763;0.55245608091
33.0;0.55334860086
33.049999237;0.55424106121
33.099998474;0.55513358116
33.150001526;0.55602610111
33.200000763;0.55691856146
33.25;0.55781108141
33.299999237;0.55870360136
33.349998474;0.55959606171
33.400001526;0.56048858166
33.450000763;0.561381042
33.5;0.56227356195
33.549999237;0.56316608191
33.599998474;0.56405854225
33.650001526;0.5649510622
33.700000763;0.56584358215
33.75;0.5667360425
33.799999237;0.56762856245
33.849998474;0.5685210228
33.900001526;0.56941354275
33.950000763;0.5703060627
34.0;0.57119852304
34.049999237;0.572091043
34.099998474;0.57298356295
34.150001526;0.57387602329
34.200000763;0.57476854324
34.25;0.57566106319
34.299999237;0.57655352354
34.349998474;0.57744604349
34.400001526;0.57833850384
34.450000763;0.57923102379
34.5;0.58012354374
34.549999237;0.58101600409
34.599998474;0.58190852404
34.650001526;0.58280104399
34.700000763;0.58369350433
34.75;0.58458602428
34.799999237;0.58547848463
34.849998474;0.58637100458
34.900001526;0.58726352453
34.950000763;0.58815598488
35.0;0.58904850483
35.049999237;0.58994102478
35.099998474;0.59083348513
35.150001526;0.59172600508
35.200000763;0.59261846542
35.25;0.59351098537
35.299999237;0.59440350533
35.349998474;0.59529596567
35.400001526;0.59618848562
35.450000763;0.59708100557
35.5;0.59797346592
35.549999237;0.59886598587
35.599998474;0.59975844622
35.650001526;0.60065096617
35.700000763;0.60154348612
35.75;0.60243594646
35.799999237;0.60332846642
35.849998474;0.60422098637
35.900001526;0.60511344671
35.950000763;0.60600596666
36.0;0.60689842701
36.049999237;0.60779094696
36.099998474;0.60868346691
36.150001526;0.60957592726
36.200000763;0.61046844721
36.25;0.61136096716
36.299999237;0.61225342751
36.349998474;0.61314594746
36.400001526;0.6140384078
36.450000763;0.61493092775
36.5;0.6158234477
36.549999237;0.61671590805
36.599998474;0.617608428
36.650001526;0.61850094795
36.700000763;0.6193934083
36.75;0.62028592825
36.799999237;0.6211783886
36.849998474;0.62207090855
36.900001526;0.6229634285
36.950000763;0.62385588884
